tokenId,owner,yETHBalance,yETHxBalance
384,0x1f1dBAEd8f8d449729BE7654a8FE24A0767565eC,0,0
385,0x7b73cd1e51cea643BC201c0c3599B596Fc8cc736,0,0
386,0xc782b3d3a484aABA2C60b1238921CE0c0f6fd50C,0,0
387,0xE08Da0d972B74581EC77a3C988E47d6E56bfBB7d,0,0
388,0xda51A9b56d69A194083025eAc9c4c24452848e01,0,0
389,0x5D98609F4a43ED4d36DAe38A58365B352109C7a6,0,0
390,0xaab5E297B7113B6c188B5B611ba2724bC1DeCF6F,0,0
391,0x458094822b2Dc3E3e70e9B5f8507389f1F4DBAB5,0,0
392,0x54F65A11Ac61dE39DC70379a3CA0FA268EEf952c,0,0
393,0xb2d46872391fD3057Af3bD17970e2E0bd3c8A873,0,0
394,0x14b1b3fF91525Dd00E8fb8Ce000097ce7d1Cb251,0,0
395,0x73Eb240a06f0e0747C698A219462059be6AacCc8,0,0
396,0x649f69CCd077Da03dFb11f4b1daAb4B625f5E9A3,0,0
397,0x0ddE2E438d72E54c8D2e81f1BF51f42646E6c467,0,0
398,0x69873461B8F29F3a3D35449e2173040e0AA1571d,0,0
399,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
400,0xF6649FF37951880dfcEF6CFFEC88B9E40Cf6B6ab,0,0
401,0x257778AD62d2233CCcB5489AA090941c47C3C851,0,0
402,0x4679bEB32E248aCA2D287230C255b26fb81Ed607,0,0
403,0x613e9b6E8Df29167183252AF61149f744a262a0F,0,0
404,0xb82bE987cF6f25d0F040Ca4567e3dacb4b92Aa91,0,0
405,0xBE0FafF90e05e93fceABFd068a44594a7B739742,0,0
406,0x889cE9c13dbD3C5DFBE6327432F5DD15bEDD206e,0,0.097033033354469094
407,0xAAc0aa431c237C2C0B5f041c8e59B3f1a43aC78F,0,0
408,0xb1f530f9894E19446b5c6f315B1174d77449Bcf6,0,0
409,0x300772D881e58A4eb2BB0844D5FC9B2e5476B31b,0,0
410,0x5E827635F1cf30cAC8AB562f801Ce3CfE15A12D3,0,0
411,0x0A4fC1B3308e763A6A322f38138748a781D5B576,0,0
412,0x7b73cd1e51cea643BC201c0c3599B596Fc8cc736,0,0
413,0x1eC9C8B70B7473Dd04a82AFc5930Dd0a34AB3Eb9,0,0
414,0x8625AfdbF3744D433D850c681Ba881d028253c8A,0,0
415,0x73Eb240a06f0e0747C698A219462059be6AacCc8,0,0
416,0x509f115e6f071d1527361C9b4c8ae7Da33C29a34,0,0
417,0xB8d1047861979E496EAd3C37DD0370D122b095D2,0,0
418,0xF9605D8c4c987d7Cb32D0d11FbCb8EeeB1B22D5d,0,0
419,0xb978C8Da8729c514bB08B40d2409E5D5F6982E1f,0,0
420,0x440E9884AAA6f7e32Db41b72b8F181967c507e98,0,0
421,0x6b9E4F287d44cEa39Cd8CcEDAA42488617AA21A7,0,0
422,0x62c8aCc91b488F5749D8e43C7711eDf76841b206,0,0
423,0xdC7C7F0bEA8444c12ec98Ec626ff071c6fA27a19,0,0
424,0xFB27Ea9e342B90d29144f2b02FCe921ebb259b67,0,0
425,0x0A4fC1B3308e763A6A322f38138748a781D5B576,0,0
426,0xa04275c10f39E8675a34e147E2EF78d35129f2b6,0,0
427,0xEeE7FB850D28f5cabd5f1EDF540646b5bEA17CE5,0,0
428,0x6129A2CF9D4f67C433a3EC867a912884936C1cbF,0,0
429,0x33960796BAC9CDf2B766A5E93a789B7Bff07F67E,0,0
430,0x6AC2ebA12fA8e7e098d71f9480C8888C8884Dc36,0,0
431,0xa3903Bc9e6EdBdff8b8f0E3035518c02bbe1605D,0,0
432,0x7338afb07db145220849B04A45243956f20B14d9,0,0
433,0x090E1Fdc0CB866317751F0621884a203a8d797aa,0,0
434,0x4E82AD13eeC9D857EF7E3b014dfEBF32DDBD8884,0,0
435,0x022ca32d31da3Ef85922AAFD9aD29C5b2418172C,0,0
436,0x513AeDacE44cc9a0724CA276a8CeeeE950903576,2.5,3
437,0x80b9Aa22ccDA52f40be998EEb19db4D08fafEC3e,0,0
438,0x36bFF079a4532C2F818a65c6ad208cEA587417e7,0,0
439,0xE2CDf066eEe46b2C424Dd1894b8aE33f153F533C,0,0
440,0x9Bbb5476491Bbc5c052c8A8C67d0c07Fb077F978,0,0
441,0xe4BF6E1967D7bc0Bd5E2C767c3A2CCAdf23446df,0,0
442,0xF9809ce9761FfABE887C4758E045a6a21e627dBc,0,0
443,0xc782b3d3a484aABA2C60b1238921CE0c0f6fd50C,0,0
444,0x889cE9c13dbD3C5DFBE6327432F5DD15bEDD206e,0,0.097033033354469094
445,0x46679587281C67ae9AD977c8d84A6b8a96a7CEC9,0,0
446,0x73C59bB67775520E2783258cED7C50E4890b1E91,0,0
447,0x348B3ccAC1F8B763b19E91f5fBA71B85Dc305655,0.000170892341941254,0
448,0x4679bEB32E248aCA2D287230C255b26fb81Ed607,0,0
449,0x2cea91416b0a752Bf9A4B407ff46206d67cCD413,0,0
450,0x422D6cDE343e116DA1987838a431ad11ABca1974,0.000978323545760497,0
451,0xf9E0F77Ee583bA9Ba04658381310C19C2a1B62b1,0,0.004839339109198062
452,0x860001218D2476481629B7c64960bd6eDbEdD848,0,0
453,0xfd0402c1deDC6EfEb4aFC4811e701e3006a3b7D0,0,0
454,0x432DcBdA06e8B296CA29705572D7cb6315Ed8Bed,0,0
455,0x7338afb07db145220849B04A45243956f20B14d9,0,0
456,0xFa9d539cBfd05303dAA74C7fcB5b3977962b61Cd,0,0
457,0xa23CB68780be74b254a5f7210Ec6cF1c76289953,0,0
458,0x074Bb7c1A95AD308E67C06005bb3Dc24b6BAF480,0,0
459,0x20cc6Cf5b44fF68B6ffbb95F8b21E876d4611c20,0,0
460,0x4dAf8ce9D729ca4F121381ec4B22123627C1C004,0,0
461,0xF52de183a7335f6d3ddB3f815dBfc9eD28A1ff4c,0,0
462,0xf9E0F77Ee583bA9Ba04658381310C19C2a1B62b1,0,0.004839339109198062
463,0x1e121993b4A8bC79D18A4C409dB84c100FFf25F5,0,0
464,0xDcE62b21A8B1A9b39dD3ded27C876d416CC91B3e,0,0
465,0xc688a50acd33CdCBa91760f58290FaB20bC11095,0,0
466,0x8f5e97E1E3d47A2f223a67e06de21F067B7779Db,0,0
467,0xd30c4c6aD8D51fA4fdb2dCa481AF38695d921386,0,0
468,0xAeF6ea60f6443BAD046E825C1d2b0C0B5eBC1f16,0,0
469,0x05D79534d876578fb2DA65220a66d6c953c8b252,0,0
470,0x129B027960B6D15B2C235FC04ac17caAA1d910E0,0,0
471,0xFAA52FD31109c9bcD2717cDe2A1eD50c387D55D2,0,0
472,0xe596607344348723Aa3E9a1A8551577dcCa6c5b5,0,0
473,0xdEC6D1C36e6a2C20642dB914b3462EA65629668e,0,0
474,0x193641EA463C3B9244cF9F00b77EE5220d4154e9,0.000978323545760497,0.000970767038262125
475,0xf11ef6649042a468bf768c8d379351F2d99882bA,0,0
476,0x40bBA8B1C1140DEFC330c79e4bcBd2CC40e7a380,0,2.411385639429402076
477,0x9B87E1Fd164E70E6FA8c7fbEE5943C2532f7834B,0,0
478,0xdbC529316fe45F5Ce50528BF2356211051fB0F71,0,0
479,0x48C26fADfeFbE063b1773aF4732565bcB55Adc64,0,0
480,0x118b3A4c4E1346581EB539Fd235585579e93c23D,0,0
481,0xC69aDcA4485C0C494f34e9Aa6b0A31f343f76411,0,0
482,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
483,0x9C26c35dA01Fbba36c852Cd88e15F0ad70C5941a,0,0
484,0x7326d9e1e07991bF1e90C2455f496fAC3234De0C,0,0
485,0x873525B1B479431Bd713D59897218bfDC341c0Cf,0,0
486,0x095bfDBbaD0C1de8F7568A78AaE982AA895E3C0C,0,0
487,0x90F15E09B8Fb5BC080B968170C638920Db3A3446,0,0
488,0xf9E0F77Ee583bA9Ba04658381310C19C2a1B62b1,0,0.004839339109198062
489,0xCEB99F56d3604ea415c3322F992A1bc8ECeC51f9,0.000979340916541778,0
490,0x3B27944505847cb14f3F2983638d082c8D9526d0,0,0.096960578557668029
491,0x06F4A72304ce2c6f378CC5F3d2db94c3F0be87A7,0,0
492,0x6B651CaD4aE6A06F72753429E818878a543c6203,0,0
493,0xda51A9b56d69A194083025eAc9c4c24452848e01,0,0
494,0xd87EcC6C74F486B044824a222326A96F696fCfA2,0,0
495,0x4a3891b38d78Dfa5f2fD0732aD22768886f43739,0,0
496,0x69d08A457b0ff73291e0cb741cb863825561F616,0,0.096843788627399573
497,0x4917301CD148FA9265478f64763F71a1d0BC6B9e,0,0
498,0x5345462544ed763639519376C298E939228dD1f4,0,0
499,0x955aF4de9Ca03f84c9462457D075aCABf1A8AfC8,0,0
500,0x7b73cd1e51cea643BC201c0c3599B596Fc8cc736,0,0
501,0x5472367E0bC0f3CCC8D63bE92aEFdEc51bf4f3ae,0,0
502,0xF2D4297402a0DD415FC7503668f0b90Fc0A31d56,0,0
503,0x2247e9b5Accd54c7B8BB7b2462ed3010007eeD64,0,0
504,0xEDb20d8DdA3d6309E6722A758a9c47B0B5CbD037,0,0
505,0xb14F76a56DC0bc0119D4C4d6c53e1f1eee09F1b7,0,0
506,0x4D4Ef453CF782926825F5768499C7e02DaA3A9E7,0,0
507,0x4dAf8ce9D729ca4F121381ec4B22123627C1C004,0,0
508,0xA12aC5088dE5c394505D3dEd4c2B5f2A81858753,0,0
509,0xF52de183a7335f6d3ddB3f815dBfc9eD28A1ff4c,0,0
510,0xD2e1BdD5Fb6177Ca4ab9f31f3442c0aadE020F71,0,0
511,0x6acCFBA19e00773EC4c8700096e5c0E84a40C2Fa,0,0
512,0x336A076FDc2EF18aFB87bDC7ab7ed9e1FfB73141,0,0
513,0x095bfDBbaD0C1de8F7568A78AaE982AA895E3C0C,0,0
514,0x09f3aD5C718Ee63d5a4905330fA4eEe246757906,0.100036224052908096,0
515,0xe4f14C5d5Ede901243d6e8b3C0647Ac42c3319F1,0,0
516,0xE6Ee2eC5325269CD5CCaD6D6e444A4F05c5b946b,0,0
517,0xe4f14C5d5Ede901243d6e8b3C0647Ac42c3319F1,0,0
518,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
519,0x14e6b828AdB52153E5BF7C740A1a7312ef4B8711,0,0
520,0x2649bB086552825Ced34545388Dbc40f6C51Fea0,0,0
521,0x83f6fe95067E24AF601b1B822430c72C0098d208,0,0
522,0x13AB5e30deAc9CFF34be7cad126f8b464A8b7450,0,0
523,0x613e9b6E8Df29167183252AF61149f744a262a0F,0,0
524,0x873525B1B479431Bd713D59897218bfDC341c0Cf,0,0
525,0xe8a4900BF1f3e498d6069f96158bCc132DBB7B44,0,0
526,0x82285f1B7DDAC20452b55dd1F70Bea3031815ACA,0,0
527,0x6129A2CF9D4f67C433a3EC867a912884936C1cbF,0,0
528,0x574B4546Cb756A8d36EDF5907f4Cc963A3CAb612,0,0
529,0xF9809ce9761FfABE887C4758E045a6a21e627dBc,0,0
530,0xA12aC5088dE5c394505D3dEd4c2B5f2A81858753,0,0
531,0xe70C9481dBbaD94EC9A5C05086F9A957ee0Dd74A,0,0
532,0x7b73cd1e51cea643BC201c0c3599B596Fc8cc736,0,0
533,0x510c0fcBD5FE56af9F5b23F7b7c4Ad0bFF2b5B00,0,0
534,0x9755e99bDB99495D3D31D953785D993C6DF8552E,0,0
535,0x9E8C646220613d68eaf2B947f46c2B4F52Bf3f45,0,0
536,0xC0f0861727DdE2503A0a056EB621b63901bcd05f,0,0
537,0x1E4625c98c5A1c4409B96A8984dD4dc6Df8aefA0,0,0
538,0x80b9Aa22ccDA52f40be998EEb19db4D08fafEC3e,0,0
539,0x14b1b3fF91525Dd00E8fb8Ce000097ce7d1Cb251,0,0
540,0x63744Da6d74083d435458b51668367A9bC11d3cE,0,0
541,0x39409e325de39E4bBd753Bd2ee49b46Abb39cf7d,0,0
542,0xd334533980C201c1b93e39bBE6bD1E04be5C0f5D,0.019347237496605683,0
543,0xbA3236c972F589118441c57c239C6AB73DA3a944,0,0
544,0x8938957A8Fb738852DEE9441270c673b7DCBAa26,0,0
545,0x9c768177521C9A832B0f8567265ef02E89D0282e,0,0
546,0x9c768177521C9A832B0f8567265ef02E89D0282e,0,0
547,0x5C461A0C595d6B2a4b0f4a42fD55bE7aAeD8aF80,0,0
548,0x6f8348B951943FA0a2a6065067eB2Bd6180c244d,0,0
549,0x8061199A31983A077E691C08B2263a4CF5c24093,0,0
550,0x813eF85A9FC6e8D4A4c6594543c31e4cc64426C8,0,0
551,0x2D8304750A8AC17DC1B9A5Da1c85c0a55f12c3D3,0,0
552,0x1477a58ddaa60Bc3fA335a15D8a601Fc6EBC754A,0,0
553,0x1e121993b4A8bC79D18A4C409dB84c100FFf25F5,0,0
554,0xAAc0aa431c237C2C0B5f041c8e59B3f1a43aC78F,0,0
555,0x5a9cB28009C4c543B332ae59964a6f0932518169,0,0
556,0xCeD0EfA7579304Ab5b38BA9B5C65CAd6be322aD5,0,0
557,0xdE09d96feb8498003C098F96eb6469194D02A6D3,0,0
558,0x13cbd624Af484c4C695ff0E1d0B7e125d45F2C76,0,0
559,0x8dd6C4bD737966aaA05E8Eb2588E56B6165F7e73,0,0
560,0xe45bfBbce6b346682dBFf697B50f691F9e3A05ef,0,0
561,0x4FAdf1Dc1E544955382287433B660531c3232E0B,0,0
562,0x49De76E8e7c1b6a974D6B766B9b5F5d199566e94,0,0
563,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
564,0x873525B1B479431Bd713D59897218bfDC341c0Cf,0,0
565,0x31d71C9F00C4cE70aE78069a3306ac38E263Cbe0,0,0
566,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
567,0xAAc0aa431c237C2C0B5f041c8e59B3f1a43aC78F,0,0
568,0x59a1748B98C8735486a185471D13b123b5054Eb4,0,0
569,0x8061199A31983A077E691C08B2263a4CF5c24093,0,0
570,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
571,0xB43C28024f94aAA16Df8194E0b7B0FccDeFD7ED1,0,0
572,0xAAc0aa431c237C2C0B5f041c8e59B3f1a43aC78F,0,0
573,0x444483c2d87a6C298f44c223C0638A3eAc7B6ea0,0,0
574,0x7333574Fcb4811EA9CC46610d344785af61393E9,0,0
575,0x1ED939Ef096bAb6d68657Ea9c1fDF534eAd267d6,0,0
576,0xFdbBfB0Fe2986672af97Eca0e797D76A0bbF35c9,0,0
577,0x53C40473DcdFd927C4201cCFE24E314a7D7C3584,0,0
578,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
579,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
580,0xF6649FF37951880dfcEF6CFFEC88B9E40Cf6B6ab,0,0
581,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
582,0x5C461A0C595d6B2a4b0f4a42fD55bE7aAeD8aF80,0,0
583,0x0d48C34f7b777e3B0c3DFd99cf7B53f21E01d023,0,0
584,0xa669070D106E96CC2390523E9745B425a1b3a0E0,2.5,0
585,0xf9E0F77Ee583bA9Ba04658381310C19C2a1B62b1,0,0.004839339109198062
586,0xbDfA4f4492dD7b7Cf211209C4791AF8d52BF5c50,20,0
587,0x0397D4A6f9078884a1815f9dbE1e3fDcCfdc4C50,0,0
588,0xCF54B70Bf3CEC789dEa3B7b2A01d3147cd6cd0Ef,0,0
589,0xD14100097D2BD812AcbF2501F3464aCcA262eA04,0,0
590,0x28bcBFA0d9Fd8Af3c4f993cDA6640ddc9FbbAFEF,0,0
591,0x067134Eaf65E507Aa066BA58443DA431E2d81F27,0,0
592,0xd6E9C9A8002C7E2EFc99E7acab60C442fc9DF4f2,0,0
593,0x3143F55392276526B153A5CF444D33B8e5DC99Dc,0,0
594,0x798a59cB1EF7110e91640Fc6A8056D029BA8a42E,0,0.009689253329788706
595,0xC1C79C6378e5A72895C8eA15fc6Dd59fFddc8dee,0,0
596,0xb789221616C7be137f33D545758F5510591D725E,0,0
597,0xAAc0aa431c237C2C0B5f041c8e59B3f1a43aC78F,0,0
598,0xA9481b01D807d41cDB4Bb3E6520Da9719CF09Ce9,0,0
599,0x9E8C646220613d68eaf2B947f46c2B4F52Bf3f45,0,0
600,0xaD15D7680e0100291E9832B497c96e143919Aa4f,0,0
601,0x73C59bB67775520E2783258cED7C50E4890b1E91,0,0
602,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
603,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
604,0xB78000150490739ACBbD735b3D79C030499F12d6,0,0
605,0xD89dCd226f1f902D060B4F5897EDc130D8a7b312,0,0
606,0xa669070D106E96CC2390523E9745B425a1b3a0E0,2.5,0
607,0x1AB18167ECAEb74959E565A52eDEAE55BCd879c0,0,0
608,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
609,0x8dd6C4bD737966aaA05E8Eb2588E56B6165F7e73,0,0
610,0xf69EA6646cf682262E84cd7c67133eac59cef07b,0,0
611,0x483e05E875b3962Dc69E74092C13b97b1F5E7a56,0,0
612,0xb386B3370F3C258d241fED394050d60F7c421bE7,0,0
613,0x5C461A0C595d6B2a4b0f4a42fD55bE7aAeD8aF80,0,0
614,0xb82bE987cF6f25d0F040Ca4567e3dacb4b92Aa91,0,0
615,0x8061199A31983A077E691C08B2263a4CF5c24093,0,0
616,0x9C26c35dA01Fbba36c852Cd88e15F0ad70C5941a,0,0
617,0xf2C929C22d491c2A2C4EC92EC6C2c11e6B861428,0,0
618,0xaD15D7680e0100291E9832B497c96e143919Aa4f,0,0
619,0x5C461A0C595d6B2a4b0f4a42fD55bE7aAeD8aF80,0,0
620,0x68fef70c0b2E336492149184353EC5E2D17dfD62,0,0
621,0x3bAf04a1dAccB03F4806694Cf1a266E1C4DF1310,0,5.705878706673363679
622,0x8061199A31983A077E691C08B2263a4CF5c24093,0,0
623,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
624,0x7338afb07db145220849B04A45243956f20B14d9,0,0
625,0xf6f1fE2C6FDC68EC3731Eb4A90fCb91D987486E9,0,0
626,0x33B15e72Ab68E0c563EE9E1610C4c643bA51f9aA,0,0
627,0x073aBA73177668Ba1c6661A4CCddbF77dfC8809a,0,0
628,0x22aB945B234Ab07784044D291D7fAF7a15219DB2,0,0
629,0x6f9BB7e454f5B3eb2310343f0E99269dC2BB8A1d,0,0
630,0x7338afb07db145220849B04A45243956f20B14d9,0,0
631,0xf69EA6646cf682262E84cd7c67133eac59cef07b,0,0
632,0x7f83D0aA2b3cEFF22d1c21F5Ada562Ca17BdFB12,0,0
633,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
634,0x1138f2c7E2198d6B1d7dE80377454d280F6877d1,0,0
635,0x79E4944C76a8BAf27720012843BD68a6ecf28c14,0,0
636,0x49De76E8e7c1b6a974D6B766B9b5F5d199566e94,0,0
637,0x47E3F033877A9a8Ac49B72EcfE9368A664E4cC5D,0,0
638,0xC10FA265ce69337EB0eCf7B02d652E8d28b61A17,0,0
639,0xd87EcC6C74F486B044824a222326A96F696fCfA2,0,0
640,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
641,0xfea257550b79d7d55e3CA67bc5886b3996E5DD2A,0,0
642,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
643,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,5.916449172169117123,0
644,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
645,0x4993d6b3be115359D90021DC42442a492Fbf650A,0,0
646,0x196283bCe3e38D98f9f4c424a1A148b248Eaa4F9,0,0
647,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
648,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
649,0xE5508496e06583da360670Ce4AA4024a01E9861B,0,0
650,0xF4C2949edC28B09fbab45f4f6B15634F4A27df3c,0,0
651,0x873525B1B479431Bd713D59897218bfDC341c0Cf,0,0
652,0xf578475B51f9f77b2421C321D4c0D530942a5448,0,0
653,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
654,0xf578475B51f9f77b2421C321D4c0D530942a5448,0,0
655,0x4c47b2520E9f7E3da15dF09718d467f783b03858,0,0.000290084211907869
656,0xdE09d96feb8498003C098F96eb6469194D02A6D3,0,0
657,0xBA883236e86C77ec16c0C5D3E040F4E15CA11fA7,0,0
658,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
659,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
660,0x83f6fe95067E24AF601b1B822430c72C0098d208,0,0
661,0x7b73cd1e51cea643BC201c0c3599B596Fc8cc736,0,0
662,0x6A42888A9F9aE5b319BAa60DF5144F870fdfD7a5,0,0
663,0x2239Ac202240074B006a0Cd2C201284a284dfe21,0,0
664,0x11443ad12aEf3663A8cD767e6f9508fC799C4B18,0.013422595868451969,0
665,0x8dd6C4bD737966aaA05E8Eb2588E56B6165F7e73,0,0
666,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
667,0x9E8C646220613d68eaf2B947f46c2B4F52Bf3f45,0,0
668,0x16F570e93fDbC3A4865b7740DEB052eE94d87E15,0,0
669,0xa669070D106E96CC2390523E9745B425a1b3a0E0,2.5,0
670,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,5.916449172169117123,0
671,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
672,0x9C258268d067ed41C7E6e6042671CE416713FBDE,0,0
673,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
674,0x91d947DaA437F790BF8Fbe1e81Fd3Eda403796Bf,1.55,0
675,0x99C7a75fde55e64755c47e4fc309974DcDedC8d9,0,0
676,0x3c5c884D512a4513c9C7440be3c2533175178a09,0,0
677,0x75f4693f6f5444126Fe50247B7F9d4D1944319b4,0,0
678,0x7E6be584B2B1e5C144dB8d19979A1D33aA9516f9,0,0
679,0x30Cc4B46b714Ea05bE154E7D5e8C4fC3Bdb9E66A,0,0
680,0xC45E55916D3Eccde0AA3b02BAadC03D10cF1c204,0,0
681,0x83a59Ce2eF545c019e77c542552eC0f0f58402B6,0,0
682,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
683,0x4679bEB32E248aCA2D287230C255b26fb81Ed607,0,0
684,0x48AA90Da05b42ce09342475B6391eA05F26157b1,0,0
685,0x1199bc1657e2178DD2B64B79414d0459adf62Db3,0,0
686,0x9D6b33774BD65aFD1392b0303265E45176c7d33a,0,0.504798859896305158
687,0x76Da9F88e63a85Ba8BFA19F3821D5A271753D3dc,0,0
688,0x7b73cd1e51cea643BC201c0c3599B596Fc8cc736,0,0
689,0x83a59Ce2eF545c019e77c542552eC0f0f58402B6,0,0
690,0xC45E55916D3Eccde0AA3b02BAadC03D10cF1c204,0,0
691,0x884050E742c50bEac9825d7dFf4905217b747E1e,0,0
692,0x5C461A0C595d6B2a4b0f4a42fD55bE7aAeD8aF80,0,0
693,0x6f5a8A35fb10EEcEF9128f407a0fe67B898556CF,0,0
694,0x7AAEE144a14Ec3ba0E468C9Dcf4a89Fdb62C5AA6,0,0
695,0x3DE338eCd19234437BdD453b841867c5a6e56056,0,0
696,0x9E8C646220613d68eaf2B947f46c2B4F52Bf3f45,0,0
697,0xAAc0aa431c237C2C0B5f041c8e59B3f1a43aC78F,0,0
698,0x5aa58BBde56AA25D5db3ae034632DB83579ac7D9,0,0
699,0x181ae03A7F3F320eC1255c913C9cb63fcE12F77A,0,0
700,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
701,0x53C40473DcdFd927C4201cCFE24E314a7D7C3584,0,0
702,0x3d5AD53df00967702B4f5135f360c1c3DB433579,0,0
703,0x8dd6C4bD737966aaA05E8Eb2588E56B6165F7e73,0,0
704,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,5.916449172169117123,0
705,0x15061b3aA8C2e9738fcC3ea2243AE53d9eB402F4,0,0
706,0x62bC3dE30E94277213c44C21c55ae0bEe8AA956F,0,0
707,0xb9756116b6316C81915D7B85179Eef63a9793897,0,0
708,0x8c8868c77E0546b34f196595f0e727BC1AdD2e4D,0,0
709,0x1eC9C8B70B7473Dd04a82AFc5930Dd0a34AB3Eb9,0,0
710,0xf9E0F77Ee583bA9Ba04658381310C19C2a1B62b1,0,0.004839339109198062
711,0x40f7eb376C8b53D43f32e33348EBacD1222bEe5E,0,0
712,0xF9f12F065499fAC55f031D11D1f1439e4BfA8525,0,0
713,0x464fd6B8E4DDe4352117940a07d7cc93269a77Bb,0,0
714,0x5C461A0C595d6B2a4b0f4a42fD55bE7aAeD8aF80,0,0
715,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
716,0xdc120A50C99A748300434fd6b590c8A26e486540,0,0
717,0x5C461A0C595d6B2a4b0f4a42fD55bE7aAeD8aF80,0,0
718,0xc164411CCb8468E0c9F6a0Fc0B06E69f5845AC30,0,0
719,0xB4a2E8824a2648874d92DbE34572B00ACf96aF24,0,0
720,0x464fd6B8E4DDe4352117940a07d7cc93269a77Bb,0,0
721,0x83f6fe95067E24AF601b1B822430c72C0098d208,0,0
722,0xAdE9e51C9E23d64E538A7A38656B78aB6Bcc349e,0,0
723,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
724,0x3a6931B8385405429635f9D68833C2Dd93779e4E,0,0
725,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
726,0x44a4e753a7eD24B9690737E6625B4C72Ad22aE70,0,0
727,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
728,0x5a05922137b806326a54f55B8373f9DFdB82B18C,0,0
729,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
730,0xb888f9f40F6007C06681306bba976F5e25691E1b,0,0
731,0x025ec8c36928dA3FE20aF7672DF18881E9131F0A,0,0
732,0xfA11Ed9149cb8cfce5ADB20fCc61839caf335BF6,0,0
733,0xFd752Ec21d6B91A14AC79117e50Bb5257Cc04878,0,0
734,0xfA11Ed9149cb8cfce5ADB20fCc61839caf335BF6,0,0
735,0x4679bEB32E248aCA2D287230C255b26fb81Ed607,0,0
736,0xB8DDBC7331308f796888b0Dc72B35E112a2949Dc,0,0
737,0x8aa0CB1f9682A62bc7DfB45a35521A3FB96F1615,0,0
738,0xf6f1fE2C6FDC68EC3731Eb4A90fCb91D987486E9,0,0
739,0x7f955a67EdBaD58547Eb4Ed729f64C5aa70cc349,0,0
740,0xe057E6386047C690f6D2804Ecd61E68441774bBc,0,0
741,0x83a59Ce2eF545c019e77c542552eC0f0f58402B6,0,0
742,0x14b1b3fF91525Dd00E8fb8Ce000097ce7d1Cb251,0,0
743,0x4Bb7fba588B4254536DE4316e8FB346bbe275EcB,0,0
744,0xc164411CCb8468E0c9F6a0Fc0B06E69f5845AC30,0,0
745,0x4CC25E0366c564847546f2feda3D7f0D9155B9ac,0,0
746,0x4Bb7fba588B4254536DE4316e8FB346bbe275EcB,0,0
747,0x9D8867D21C0970A18163E62D9BD23ac19fCA0488,0,0
748,0x3c5c884D512a4513c9C7440be3c2533175178a09,0,0
749,0x45F00a71aD07F32a785cca0c0C11486063Ea874d,0,0
750,0xA0AA45c41dd92A3AE0FCA91F3af3C14A8d9343bD,0,0
751,0x39aa6b44cBFC54AA7DC8617901525f25D94f6990,0,0
752,0x927e58afD6225D634D21a1486a4cC95E7221DFFD,0,0
753,0xe057E6386047C690f6D2804Ecd61E68441774bBc,0,0
754,0x73Eb240a06f0e0747C698A219462059be6AacCc8,0,0
755,0x1979B08563c5Eb0716122d86B37d3fF569e2757D,0,0
